CO_IES,X_Regiao,X_UF,X_Org_Acad,X_Rede,X_Cat_Adm,Y_Proporcao_PcD,X_Porte_Alunos,X_Num_Cursos,X_Pct_EAD,X_Pct_Licenciatura,X_Pct_Apoio_Social,X_Pct_Ativ_Extra,X_Pct_Mob_Academica
18637,Sudeste,Minas Gerais,3,2,5,0.0013850415512465374,3610.0,13.0,1.0,0.4484764542936288,0.0,0.03518005540166205,0.0
18639,Nordeste,Maranhão,3,2,4,0.019867549668874173,1510.0,5.0,0.0,0.0,0.0,0.21456953642384105,0.0
18643,Nordeste,Ceará,3,2,4,0.0013731548232063166,2913.0,11.0,0.0,0.0,0.0,0.0,0.0
18646,Nordeste,Ceará,3,2,4,0.017543859649122806,57.0,6.0,0.0,0.0,0.0,0.0,0.0
18648,Nordeste,Alagoas,3,2,4,0.0,4699.0,8.0,0.0,0.0,0.0,0.0,0.0
18649,Nordeste,Rio Grande do Norte,3,2,4,0.0028107432854465957,3202.0,10.0,0.0,0.0,0.0,0.0,0.0
18650,Norte,Acre,3,2,4,0.02588235294117647,1275.0,5.0,0.0,0.0,0.0,0.0,0.0
18651,Norte,Roraima,3,2,4,0.0014919806042521448,2681.0,11.0,0.0,0.0,0.0,0.0,0.0
18653,Nordeste,Pernambuco,3,2,4,0.002926829268292683,2050.0,8.0,0.0,0.0,0.0,0.0,0.0
18667,Sudeste,São Paulo,3,2,4,0.0009293680297397769,1076.0,11.0,0.1654275092936803,0.03903345724907063,0.0,0.3745353159851301,0.0
18671,Norte,Rondônia,3,2,4,0.011019283746556474,726.0,6.0,0.0,0.0,0.0,0.0,0.0
18672,Norte,Amapá,3,2,4,0.007407407407407408,675.0,6.0,0.0,0.0,0.0,0.0,0.0
18676,Norte,Tocantins,3,2,4,0.008064516129032258,496.0,5.0,0.0,0.0,0.0,0.0,0.0
18679,Centro-Oeste,Mato Grosso do Sul,3,2,4,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
18681,Sul,Rio Grande do Sul,3,2,4,0.0,120.0,7.0,0.525,0.11666666666666667,0.0,0.3333333333333333,0.0
18684,Norte,Amazonas,3,2,4,0.002028397565922921,1479.0,15.0,0.0,0.013522650439486139,0.0,1.1947261663286004,0.0
18692,Sudeste,Minas Gerais,3,2,4,0.0,76.0,1.0,0.0,0.0,0.0,0.05263157894736842,0.0
18696,Sudeste,São Paulo,3,2,4,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0
18703,Centro-Oeste,Distrito Federal,3,2,4,0.0,181.0,2.0,0.0,0.0,0.0,0.0,0.0
18708,Nordeste,Bahia,3,2,4,0.009977827050997782,902.0,15.0,0.0,0.02771618625277162,0.0,0.30598669623059865,0.0
18711,Sudeste,São Paulo,3,2,5,0.007042253521126761,284.0,16.0,0.07042253521126761,0.0,0.17253521126760563,0.0,0.0
18729,Nordeste,Maranhão,3,2,4,0.0,248.0,3.0,0.0,0.4838709677419355,0.0,1.2096774193548387,0.0
18734,Sudeste,São Paulo,3,2,4,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0
18735,Nordeste,Sergipe,3,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18745,Nordeste,Piauí,3,2,4,0.0013550135501355014,738.0,5.0,0.0,0.6680216802168022,0.0,0.0,0.0
18749,Nordeste,Piauí,3,2,4,0.0,216.0,1.0,0.0,1.0,0.0,0.027777777777777776,0.0
18751,Nordeste,Piauí,3,2,4,0.0,5259.0,50.0,1.0,0.9807948279140521,0.00038030043734550294,0.9526525955504849,0.0
18759,Nordeste,Ceará,1,1,1,0.02404494382022472,4450.0,60.0,0.11258426966292134,0.18696629213483146,0.4015730337078652,0.1393258426966292,0.0008988764044943821
18799,Nordeste,Ceará,3,2,5,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
18812,Nordeste,Bahia,1,1,1,0.009329299041855773,3966.0,52.0,0.0,0.3124054462934947,0.19314170448814927,0.0448814926878467,0.0
18814,Nordeste,Ceará,3,2,4,0.0,214.0,7.0,0.0,0.0,0.0,0.9672897196261683,0.0
18817,Sudeste,São Paulo,3,1,2,0.02650602409638554,415.0,4.0,0.0,0.0,0.0,0.0,0.0
18826,Centro-Oeste,Goiás,3,2,4,0.0,175.0,4.0,0.0,0.21142857142857144,0.05142857142857143,0.005714285714285714,0.0
18874,Nordeste,Alagoas,3,2,5,0.0,765.0,7.0,0.0,0.11241830065359477,0.0,0.0,0.0
18896,Nordeste,Pernambuco,3,2,4,0.002338269680436477,1283.0,7.0,0.013250194855806703,0.0,0.0,0.2034294621979735,0.0
18952,Sudeste,Minas Gerais,3,2,4,0.0029304029304029304,1365.0,140.0,0.9406593406593406,0.5216117216117216,0.0,0.0,0.0
18956,Sudeste,Minas Gerais,3,2,5,0.003289473684210526,304.0,4.0,0.0,0.0,0.0,1.138157894736842,0.0
18978,Nordeste,Paraíba,3,2,4,0.0,1123.0,9.0,0.16918967052537845,0.14247551202137132,0.0,0.11308993766696349,0.0
18979,Sudeste,Espírito Santo,3,2,4,0.0007376444553725104,4067.0,18.0,0.0,0.04425866732235063,0.0,0.0,0.0
19171,Nordeste,Ceará,3,2,5,0.003246753246753247,308.0,2.0,0.0,0.17857142857142858,0.016233766233766232,0.003246753246753247,0.0
19172,Norte,Rondônia,3,2,4,0.003875968992248062,1032.0,10.0,0.0,0.0,0.0,0.9476744186046512,0.0
19173,Nordeste,Ceará,3,2,4,0.0017969451931716084,1113.0,13.0,0.0,0.16711590296495957,0.0,0.0,0.0
19196,Sul,Paraná,3,2,4,0.0,24.0,1.0,0.0,0.0,0.0,0.875,0.0
19206,Nordeste,Ceará,3,2,4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
19207,Sudeste,Minas Gerais,3,2,4,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
19210,Sudeste,São Paulo,3,2,4,0.005988023952095809,167.0,4.0,0.0,0.2874251497005988,0.0,0.0,0.0
19214,Nordeste,Maranhão,3,2,4,0.0,43.0,1.0,0.0,1.0,0.0,0.0,0.0
19219,Centro-Oeste,Distrito Federal,3,2,4,0.0,48.0,13.0,0.0,0.0625,0.0,1.0,0.0
19229,Centro-Oeste,Distrito Federal,3,2,5,0.005319148936170213,188.0,1.0,0.0,0.0,0.0,0.0,0.0
19251,Sul,Paraná,3,2,4,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0
19252,Sudeste,São Paulo,3,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19257,Sudeste,Minas Gerais,3,2,4,0.008025682182985553,1246.0,16.0,0.0,0.0,0.0,0.21348314606741572,0.0
19260,Nordeste,Bahia,3,2,4,0.015130674002751032,727.0,5.0,0.0,0.0,0.0,0.28060522696011003,0.0
19281,Centro-Oeste,Distrito Federal,3,2,4,0.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0
19284,Nordeste,Bahia,3,2,4,0.0011185682326621924,894.0,9.0,0.0,0.09395973154362416,0.0,1.128635346756152,0.0
19287,Nordeste,Maranhão,3,2,4,0.0013227513227513227,756.0,7.0,0.0,0.0,0.04365079365079365,1.0304232804232805,0.0
19297,Nordeste,Sergipe,3,2,4,0.0,316.0,2.0,0.0,0.0,0.0,0.0,0.0
19298,Nordeste,Bahia,3,2,4,0.0108499095840868,553.0,1.0,0.0,0.0,0.0,0.3471971066907776,0.0
19312,Nordeste,Piauí,3,2,4,0.0,59.0,2.0,0.0,0.8135593220338984,0.0,0.847457627118644,0.0
19319,Nordeste,Piauí,3,2,4,0.0,51.0,1.0,0.0,1.0,0.0,0.0,0.0
19320,Centro-Oeste,Distrito Federal,3,2,5,0.0,79.0,2.0,0.0,0.0,0.0,0.0,0.0
19323,Norte,Pará,3,2,4,0.04554079696394687,527.0,3.0,0.0,0.0,0.0,0.18975332068311196,0.0
19324,Centro-Oeste,Mato Grosso do Sul,3,2,5,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0
19325,Sudeste,São Paulo,3,2,4,0.004784688995215311,209.0,3.0,0.0,0.0,0.0,1.0430622009569377,0.0
19327,Nordeste,Pernambuco,3,2,5,0.04805793285055958,1519.0,5.0,0.14944042132982224,0.0,0.0,0.28308097432521395,0.01119157340355497
19334,Centro-Oeste,Distrito Federal,3,2,4,0.0013097576948264572,1527.0,6.0,0.0,0.0,0.0,0.0,0.0
19337,Nordeste,Ceará,3,2,4,0.0,416.0,7.0,0.0,0.06009615384615385,0.0,0.0,0.0
19348,Centro-Oeste,Distrito Federal,3,2,4,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0
19349,Centro-Oeste,Mato Grosso,3,2,4,0.0,27.0,1.0,0.0,0.0,0.0,0.8148148148148148,0.0
19369,Nordeste,Pernambuco,3,2,4,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
19374,Nordeste,Maranhão,3,2,4,0.0,600.0,3.0,0.0,0.0,0.0,0.0,0.0
19408,Nordeste,Bahia,3,2,4,0.01043338683788122,1246.0,14.0,0.0,0.014446227929373997,0.0,0.28330658105939005,0.0
19500,Sudeste,São Paulo,3,1,2,0.017857142857142856,392.0,3.0,0.0,0.0,0.0,0.0,0.0
19501,Sudeste,São Paulo,3,1,2,0.004219409282700422,711.0,2.0,0.0,0.0,0.0,0.0,0.0
19512,Sudeste,Minas Gerais,2,2,4,0.0,3192.0,16.0,0.0,0.0043859649122807015,0.0,0.02850877192982456,0.0
19542,Sul,Rio Grande do Sul,3,2,4,0.0,317.0,1.0,0.0,0.0,0.0,0.17034700315457413,0.0
19554,Nordeste,Maranhão,3,2,4,0.0,65.0,2.0,0.0,0.5692307692307692,0.0,0.0,0.0
19555,Sudeste,Minas Gerais,3,2,4,0.008264462809917356,121.0,2.0,0.0,0.0,0.5867768595041323,1.0330578512396693,0.0
19563,Sul,Paraná,3,2,4,0.007853403141361256,764.0,11.0,0.07853403141361257,0.0,0.0,1.3259162303664922,0.0
19565,Nordeste,Pernambuco,3,2,4,0.0,35.0,2.0,0.0,0.0,0.02857142857142857,0.0,0.0
19578,Sudeste,São Paulo,3,1,2,0.03533906399235912,1047.0,6.0,0.0,0.0,0.0,0.0,0.0
19586,Sudeste,São Paulo,3,2,4,0.0,77.0,3.0,0.07792207792207792,0.1038961038961039,0.0,0.8961038961038961,0.0
19587,Sul,Rio Grande do Sul,3,2,4,0.0,124.0,1.0,0.0,0.0,0.0,0.0,0.0
19588,Sudeste,Rio de Janeiro,3,1,2,0.007518796992481203,133.0,1.0,0.0,0.0,0.12781954887218044,0.0,0.0
19597,Nordeste,Ceará,3,2,5,0.003629764065335753,1102.0,15.0,0.21052631578947367,0.11433756805807622,0.0,0.0,0.0
19607,Nordeste,Pernambuco,3,2,4,0.0,1078.0,8.0,0.0,0.20964749536178107,0.0,0.0,0.0
19635,Centro-Oeste,Mato Grosso,3,2,4,0.0,177.0,6.0,1.0,0.615819209039548,0.0,0.0,0.0
19670,Sul,Rio Grande do Sul,3,2,5,0.006369426751592357,314.0,3.0,0.32802547770700635,0.0,0.012738853503184714,0.0,0.0
19727,Centro-Oeste,Distrito Federal,3,2,5,0.013793103448275862,145.0,3.0,0.07586206896551724,0.0,0.0,1.8206896551724139,0.0
19739,Sudeste,São Paulo,3,1,2,0.02410575427682737,1286.0,6.0,0.0,0.0,0.0,0.0,0.0
19780,Nordeste,Bahia,3,2,4,0.030120481927710843,166.0,1.0,0.0,0.0,0.0,0.25903614457831325,0.0
19781,Sudeste,Minas Gerais,3,2,4,0.06976744186046512,43.0,1.0,0.0,0.0,0.0,0.18604651162790697,0.0
19783,Norte,Pará,3,2,4,0.010440835266821345,862.0,5.0,0.0,0.0,0.0,0.31786542923433875,0.0
19785,Sudeste,Minas Gerais,3,2,4,0.0375,160.0,1.0,0.0,0.0,0.0,0.375,0.0
19786,Sudeste,Espírito Santo,3,2,4,0.017241379310344827,580.0,5.0,0.0,0.0,0.0,0.29310344827586204,0.0
19788,Norte,Pará,3,2,4,0.024242424242424242,330.0,2.0,0.0,0.0,0.0,0.1787878787878788,0.0
19816,Centro-Oeste,Mato Grosso,3,2,4,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0
19838,Nordeste,Pernambuco,3,2,5,0.011235955056179775,89.0,1.0,0.0,0.0,0.0,0.16853932584269662,0.0
19842,Nordeste,Maranhão,3,2,4,0.002717391304347826,736.0,6.0,0.0,0.6086956521739131,0.0,0.13722826086956522,0.0
19844,Nordeste,Ceará,3,2,4,0.0,403.0,3.0,0.0,0.0,0.0,0.0,0.0
19859,Nordeste,Ceará,3,2,4,0.0,33.0,3.0,0.09090909090909091,0.8787878787878788,0.0,0.0,0.0
19860,Nordeste,Pernambuco,3,2,4,0.0,110.0,4.0,0.0,0.0,0.0,0.9363636363636364,0.0
19861,Sudeste,São Paulo,3,2,5,0.0,83.0,4.0,0.0,0.42168674698795183,0.0,0.0,0.0
19862,Sudeste,São Paulo,3,1,2,0.0,129.0,1.0,0.0,0.0,0.0,0.0,0.0
19863,Sudeste,São Paulo,3,1,2,0.02756892230576441,399.0,2.0,0.0,0.0,0.0,0.0,0.0
19864,Sudeste,São Paulo,3,1,2,0.01904761904761905,420.0,4.0,0.0,0.0,0.0,0.016666666666666666,0.0
19865,Sudeste,Minas Gerais,3,2,4,0.004336043360433604,1845.0,22.0,0.0,0.013008130081300813,0.0,0.24986449864498644,0.0
19866,Centro-Oeste,Mato Grosso,3,2,4,0.0,240.0,5.0,0.0,0.0,0.0,0.0,0.0
19878,Centro-Oeste,Goiás,3,2,4,0.0,171.0,2.0,0.0,0.8947368421052632,0.0,0.06432748538011696,0.0
19879,Sudeste,São Paulo,3,2,4,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0
19883,Sudeste,São Paulo,3,2,4,0.0,50.0,1.0,0.0,0.0,0.0,0.02,0.0
19909,Centro-Oeste,Goiás,3,2,4,0.0,72.0,1.0,1.0,0.0,0.027777777777777776,0.0,0.0
19910,Centro-Oeste,Distrito Federal,3,2,5,0.0,250.0,1.0,0.0,0.0,0.0,0.128,0.0
19943,Norte,Rondônia,3,2,4,0.006309148264984227,951.0,13.0,0.031545741324921134,0.025236593059936908,0.0,0.0,0.0
19956,Nordeste,Paraíba,3,2,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
19957,Nordeste,Rio Grande do Norte,3,2,4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
19963,Sudeste,Minas Gerais,3,2,4,0.0024330900243309003,411.0,1.0,0.0,0.0,1.048661800486618,0.35036496350364965,0.0
20053,Sudeste,Minas Gerais,3,2,5,0.016666666666666666,120.0,22.0,1.0,0.0,0.0,0.03333333333333333,0.0
20070,Nordeste,Ceará,3,2,4,0.0,54.0,2.0,0.0,0.2777777777777778,0.0,0.0,0.0
20099,Nordeste,Alagoas,3,2,4,0.0,43.0,1.0,0.0,1.0,0.0,0.0,0.0
20105,Nordeste,Maranhão,3,2,4,0.0,1460.0,8.0,0.0,0.0,0.0,0.0,0.0
20106,Nordeste,Pernambuco,3,2,5,0.00684931506849315,146.0,2.0,0.0,0.2465753424657534,0.0,0.0,0.0
20110,Nordeste,Maranhão,3,2,4,0.0007251631617113851,1379.0,8.0,0.0,0.002175489485134155,0.0,0.0,0.0
20321,Nordeste,Alagoas,3,2,4,0.0,48.0,3.0,0.7083333333333334,0.6041666666666666,0.0,0.0,0.0
20322,Nordeste,Paraíba,3,2,4,0.001129305477131564,1771.0,12.0,0.006211180124223602,0.0,0.0,0.0,0.0
20328,Sudeste,São Paulo,3,2,4,0.0,40.0,1.0,0.0,0.0,0.0,0.25,0.0
20340,Sudeste,São Paulo,3,2,5,0.006711409395973154,149.0,6.0,0.2348993288590604,0.0,0.0,0.0,0.0
20410,Centro-Oeste,Goiás,3,2,4,0.0,53.0,3.0,0.0,0.5660377358490566,0.0,1.0,0.0
20438,Norte,Pará,3,2,4,0.0,84.0,1.0,0.0,1.0,0.023809523809523808,0.09523809523809523,0.0
20455,Centro-Oeste,Goiás,3,2,4,0.0,20.0,2.0,0.5,0.0,1.0,0.0,0.0
20476,Sudeste,São Paulo,3,2,4,0.008928571428571428,448.0,1.0,0.0,0.0,0.0,0.0,0.0
20478,Sudeste,São Paulo,3,1,2,0.027932960893854747,716.0,4.0,0.0,0.0,0.0,0.0,0.0
20497,Sudeste,São Paulo,3,2,4,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0
20499,Centro-Oeste,Goiás,3,2,5,0.0,212.0,4.0,0.0,0.0,0.0,0.0,0.0
20530,Sudeste,São Paulo,3,2,5,0.00684931506849315,292.0,6.0,0.0,0.2705479452054795,0.0,0.0,0.0
20532,Nordeste,Ceará,3,2,4,0.0,378.0,6.0,0.0,0.24338624338624337,0.0,0.0,0.0
20537,Nordeste,Bahia,3,2,4,0.009523809523809525,105.0,2.0,0.0,0.0,0.0,1.4666666666666666,0.0
20541,Sul,Paraná,3,2,4,0.005025125628140704,398.0,10.0,0.2236180904522613,0.28391959798994976,0.0,0.0,0.0
20548,Nordeste,Ceará,3,2,5,0.0018264840182648401,1095.0,12.0,0.0,0.026484018264840183,0.0,0.18538812785388128,0.0
20570,Nordeste,Pernambuco,3,2,4,0.0,642.0,7.0,0.1059190031152648,0.5,0.0,0.0,0.0
20584,Nordeste,Piauí,3,2,4,0.0,12.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0
20586,Sudeste,São Paulo,3,2,4,0.0,39.0,6.0,0.0,0.0,0.0,0.0,0.0
20587,Nordeste,Bahia,3,2,4,0.015384615384615385,455.0,1.0,0.0,0.0,0.0,0.3252747252747253,0.0
20588,Sul,Rio Grande do Sul,3,2,4,0.03116883116883117,385.0,1.0,0.0,0.0,0.0,0.5636363636363636,0.0
20591,Sudeste,Minas Gerais,3,2,5,0.0,21.0,1.0,0.0,0.0,0.0,0.7619047619047619,0.0
20605,Nordeste,Bahia,3,2,4,0.0012626262626262627,792.0,6.0,0.0,0.0,0.0,0.0,0.0
20606,Nordeste,Bahia,3,2,4,0.0,1071.0,6.0,0.0,0.0,0.0,0.0,0.0
20607,Nordeste,Pernambuco,3,2,4,0.0,886.0,6.0,0.011286681715575621,0.0,0.0,0.0,0.0
20615,Nordeste,Ceará,3,2,4,0.0,195.0,3.0,0.0,0.7948717948717948,0.0,0.0,0.0
20622,Nordeste,Bahia,3,2,4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20636,Sudeste,Minas Gerais,3,2,5,0.1,20.0,2.0,0.0,0.0,0.0,0.0,0.0
20643,Nordeste,Piauí,3,2,4,0.0,2.0,2.0,0.0,0.5,0.0,0.0,0.0
20667,Sul,Paraná,3,2,4,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0
20682,Sudeste,Rio de Janeiro,3,2,5,0.003472222222222222,288.0,3.0,0.0,0.0,0.0,0.0,0.0
20700,Sudeste,Minas Gerais,3,2,4,0.0,130.0,1.0,0.0,0.0,0.0,0.015384615384615385,0.0
20975,Nordeste,Pernambuco,3,2,5,0.0,70.0,2.0,0.0,0.2714285714285714,0.0,0.0,0.0
21088,Nordeste,Ceará,3,2,5,0.0,146.0,4.0,0.0,0.0,0.0,0.0,0.0
21095,Sudeste,Rio de Janeiro,2,1,1,0.0,1973.0,1.0,0.0,0.0,0.0,1.06386213887481,0.0
21103,Nordeste,Bahia,3,2,4,0.0,136.0,1.0,0.0,0.0,0.0,1.2426470588235294,0.0
21108,Sul,Paraná,3,2,4,0.0,7.0,1.0,0.0,0.0,0.0,1.7142857142857142,0.0
21112,Sudeste,Minas Gerais,3,2,4,0.004739336492890996,422.0,5.0,1.0,0.0,0.0,0.0,0.0
21200,Sudeste,Minas Gerais,3,2,4,0.0,45.0,2.0,0.7111111111111111,0.0,0.0,0.0,0.0
21201,Centro-Oeste,Distrito Federal,3,2,5,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0
21204,Sudeste,São Paulo,3,2,4,0.0,177.0,4.0,0.0,0.0,0.0,0.0,0.0
21206,Sudeste,Rio de Janeiro,3,1,1,0.0,105.0,1.0,0.0,0.0,0.1619047619047619,0.6952380952380952,0.0
21210,Norte,Pará,3,2,4,0.010362694300518135,193.0,1.0,0.0,0.0,0.0,0.30569948186528495,0.0
21220,Centro-Oeste,Distrito Federal,3,2,4,0.0,20.0,2.0,0.0,0.0,0.0,1.0,0.0
21224,Nordeste,Paraíba,3,2,5,0.009784735812133072,511.0,7.0,0.6712328767123288,0.0,0.0,0.0,0.0
21226,Nordeste,Bahia,3,2,4,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0
21238,Sudeste,São Paulo,3,2,4,0.021505376344086023,186.0,2.0,0.0,0.0,0.0,0.34946236559139787,0.0
21239,Sudeste,São Paulo,3,2,4,0.026022304832713755,269.0,3.0,0.0,0.0,0.0,0.49814126394052044,0.0
21240,Nordeste,Piauí,3,2,4,0.0,66.0,11.0,0.0,0.045454545454545456,0.0,0.0,0.0
21262,Nordeste,Ceará,3,2,5,0.0,63.0,1.0,0.0,1.0,0.0,0.0,0.0
21268,Norte,Pará,3,2,4,0.0,773.0,8.0,0.0,0.050452781371280724,0.0,0.0,0.0
21280,Nordeste,Bahia,3,2,4,0.0125,160.0,1.0,0.0,0.0,0.0,0.35625,0.0
21321,Centro-Oeste,Goiás,3,2,4,0.001076426264800861,929.0,10.0,0.34230355220667386,0.04413347685683531,0.0,0.02583423035522067,0.0
21344,Sudeste,São Paulo,3,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21364,Sul,Rio Grande do Sul,3,2,4,0.0,110.0,2.0,0.0,0.0,0.0,0.0,0.0
21366,Sul,Paraná,3,2,4,0.014705882352941176,204.0,1.0,0.0,0.0,0.0,0.0,0.0
21398,Nordeste,Maranhão,3,2,4,0.0,178.0,1.0,0.0,0.0,0.0,0.0,0.0
21408,Centro-Oeste,Goiás,3,2,4,0.013333333333333334,75.0,4.0,0.0,0.41333333333333333,0.0,1.3733333333333333,0.0
21412,Sul,Paraná,3,2,5,0.018518518518518517,54.0,3.0,0.037037037037037035,0.0,0.0,0.2777777777777778,0.0
21416,Sudeste,São Paulo,3,1,1,0.0,69.0,1.0,0.0,0.0,1.0,0.0,0.0
21426,Centro-Oeste,Mato Grosso do Sul,3,2,4,0.02564102564102564,39.0,2.0,0.41025641025641024,0.0,0.0,0.0,0.0
21431,Sudeste,São Paulo,3,2,4,0.0,42.0,2.0,0.4523809523809524,0.0,0.30952380952380953,0.0,0.0
21442,Sudeste,Minas Gerais,3,2,4,0.0625,16.0,1.0,0.0,0.0,0.0,0.0,0.0
21444,Norte,Pará,3,2,4,0.0,52.0,1.0,0.0,0.0,0.0,0.8653846153846154,0.0
21445,Nordeste,Sergipe,3,2,4,0.0,75.0,1.0,0.0,1.0,0.0,0.0,0.0
21446,Centro-Oeste,Distrito Federal,3,2,5,0.0008285004142502071,1207.0,8.0,0.0,0.0,0.0,0.29494614747307374,0.0
21485,Sudeste,São Paulo,3,2,4,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0
21494,Nordeste,Paraíba,3,2,4,0.004434589800443459,451.0,5.0,0.0,0.0,0.0,0.16186252771618626,0.0
21502,Sudeste,São Paulo,3,2,5,0.0,112.0,4.0,0.08035714285714286,0.2767857142857143,0.0,1.5267857142857142,0.0
21503,Sudeste,Rio de Janeiro,4,1,1,0.01338432122370937,523.0,4.0,0.0,1.0,0.11854684512428298,0.124282982791587,0.0
21519,Sul,Rio Grande do Sul,3,2,4,0.0009910802775024777,1009.0,7.0,0.0,0.0,0.0,0.0,0.0
21537,Sul,Rio Grande do Sul,3,2,4,0.0028208744710860366,709.0,14.0,0.0,0.06770098730606489,0.0,0.028208744710860368,0.0
21552,Norte,Acre,3,2,4,0.028735632183908046,348.0,1.0,0.0,0.0,0.0,0.3764367816091954,0.0
21553,Nordeste,Bahia,3,2,4,0.01892744479495268,634.0,4.0,0.0,0.0,0.0,0.4479495268138801,0.0
21554,Sudeste,São Paulo,3,2,4,0.0196078431372549,153.0,1.0,0.0,0.0,0.0,0.33986928104575165,0.0
21556,Nordeste,Pernambuco,3,2,4,0.006543075245365322,917.0,7.0,0.0,0.0,0.0,0.9923664122137404,0.0
21557,Nordeste,Pernambuco,3,2,4,0.0,839.0,6.0,0.0,0.0,0.0,1.0858164481525625,0.0
21573,Sudeste,São Paulo,3,2,4,0.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0
21577,Sul,Paraná,3,2,4,0.006572295247724975,1978.0,8.0,1.0,0.15419615773508594,0.0,0.0,0.0
21583,Nordeste,Pernambuco,3,2,4,0.011235955056179775,356.0,3.0,0.0,0.7106741573033708,0.0,0.0,0.0
21592,Norte,Amazonas,3,2,4,0.006711409395973154,149.0,7.0,0.0,0.5167785234899329,0.9060402684563759,1.5436241610738255,0.0
21593,Nordeste,Ceará,3,2,5,0.0,176.0,2.0,0.0,1.0,0.0,0.0,0.0
21631,Nordeste,Maranhão,3,2,4,0.014179608372721135,1481.0,9.0,0.10938555030384875,0.03781228899392303,0.0,0.4274139095205942,0.0
21638,Sudeste,São Paulo,3,2,5,0.0,30.0,1.0,0.0,0.0,0.0,0.13333333333333333,0.0
21643,Sudeste,São Paulo,3,2,5,0.0,66.0,1.0,0.0,1.0,0.0,0.09090909090909091,0.0
21654,Sudeste,São Paulo,3,2,5,0.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0
21672,Centro-Oeste,Distrito Federal,3,2,4,0.0044444444444444444,225.0,5.0,0.0044444444444444444,0.0044444444444444444,0.0,0.0,0.0
21675,Centro-Oeste,Goiás,3,2,4,0.003676470588235294,272.0,6.0,0.0,0.07352941176470588,0.014705882352941176,1.025735294117647,0.0
21680,Centro-Oeste,Goiás,3,2,4,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0
21681,Centro-Oeste,Mato Grosso,3,2,4,0.0,60.0,1.0,0.0,1.0,0.0,0.05,0.0
21685,Nordeste,Paraíba,3,2,4,0.01694915254237288,59.0,3.0,0.0,0.288135593220339,0.03389830508474576,1.0,0.0
21687,Sudeste,Minas Gerais,3,2,4,0.010869565217391304,184.0,2.0,0.0,0.0,0.0,0.30434782608695654,0.0
21693,Sudeste,São Paulo,3,2,4,0.020066889632107024,299.0,4.0,0.0,0.0,0.0,0.3177257525083612,0.0
21713,Sudeste,São Paulo,3,1,2,0.02252252252252252,888.0,4.0,0.0,0.0,0.0,0.0,0.0
21716,Nordeste,Ceará,3,2,4,0.0,65.0,2.0,0.0,0.8,0.0,0.0,0.0
21722,Nordeste,Maranhão,3,2,4,0.0,85.0,1.0,0.0,1.0,0.0,0.8941176470588236,0.0
21757,Sudeste,Minas Gerais,3,2,4,0.00632295719844358,2056.0,213.0,0.9961089494163424,0.0909533073929961,0.0,1.0034046692607004,0.0
21764,Sudeste,São Paulo,3,2,4,0.0,171.0,1.0,0.0,0.0,0.0,0.0,0.0
21788,Nordeste,Pernambuco,3,2,5,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
21811,Nordeste,Ceará,3,2,4,0.0,51.0,3.0,0.0,0.0,0.0,0.0,0.0
21812,Sudeste,Minas Gerais,3,2,5,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
21814,Sul,Rio Grande do Sul,3,2,4,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0
21819,Norte,Amazonas,3,2,5,0.0,30.0,2.0,0.0,0.3,0.0,0.5333333333333333,0.0
21821,Sul,Paraná,3,2,5,0.0,76.0,2.0,0.0,0.0,0.0,0.0,0.0
21826,Sudeste,São Paulo,3,2,5,0.0,161.0,15.0,0.4409937888198758,0.0,0.0,0.0,0.0
21847,Nordeste,Ceará,3,2,4,0.0,271.0,3.0,0.0,0.6309963099630996,0.0,0.0,0.0
